review_idx,cos_name,user_nm,rating,preprocessed_review,star
4683,매트 래디언스 베이크드 파우더 하이라이터,dropthe비트,5,입자 정말 곱 사용 하이 라이터 고아 하이라이트 추천 사용 좋,
4684,매트 래디언스 베이크드 파우더 하이라이터,글로리#aWB6oF,5,용량 너무 많 쓰 포인트 잘 쓰 있 고급,
4685,매트 래디언스 베이크드 파우더 하이라이터,나둔다,5,전 쓰 하이 라이터 펄 너무 심하 잘못 바르 가이버 틱 광 단점 이건 없이 차르 르 도자기 광 연출 용량 많 사면 오래 쓰 있 비싸 가격 값 하 느낌,
4686,매트 래디언스 베이크드 파우더 하이라이터,olivia426,4,입자 곱 인위 고급 광 느낌 양 많 좋,
4687,매트 래디언스 베이크드 파우더 하이라이터,monica9321,5,메이크업 마무리 이만 한 게 없 사악 피부 살짝 마무리 입체감 함께 광 너무 예쁘 마무리 되,
4688,매트 래디언스 베이크드 파우더 하이라이터,desoif,4,모공 부각 별로 없 하이 라이터 피부 윤 광 좀 살리 느낌 매우 자연 타입 물론 사용 따르 다르 아무래도 가루 잘 로라 메르시 밀착 력 괜찮 유지력 좋,
4689,매트 래디언스 베이크드 파우더 하이라이터,awed,5,하이 라이터 제일 예쁘 입자 곱 쓰 중인 양도 많 지연 급진 광 가격 있 이만 한 하이 라이터 없 진짜 좋 초보 이신 쓰 너무 좋 제품,
4690,매트 래디언스 베이크드 파우더 하이라이터,하쟤,5,자연 물 하 없 펄 입자 곱 인위 자연 넘 좋 용량 짐승 오래 사용,
4691,매트 래디언스 베이크드 파우더 하이라이터,뽕쪠,5,입자 아주 곱 자연 하이 라이팅 넣 있 그리고 너무 빤짝 고급 광택 감 꽤 오래 가 피부 상태 좋 때 요철 최대한 가리 베이스 하 마무리 쓸 넘 예쁘,
4692,매트 래디언스 베이크드 파우더 하이라이터,개꿀혜자,4,만원 안 구매 정말 고급 느낌 디오 팩트 처음 쓰 때 고운 입자 감탄 느낌 하이 라이터 느끼 자연 발 색 하이 라이터 부담 광 나 너무 맘 들 매일 사용,
4693,매트 래디언스 베이크드 파우더 하이라이터,koi__,5,양이 안 줄 친구 쓰 인조 발 색 상관없이 잘 쓰 같 화장품 임,
4694,매트 래디언스 베이크드 파우더 하이라이터,zebra,4,밝 피부 가지 있 자연 발 색 양도 너무 많 언제 다 쓰 모르 소량 조절 사용 광 나서 예쁘 만족,
4695,매트 래디언스 베이크드 파우더 하이라이터,배고픈강아지,5,혼용 가능 이 제가 처음 사 하이 라이터 입자 곱 부드럽 반짝반짝 보이 하이 라이터 스킨 색 베이스 색 골드 빛 샴페인 빛 고급 하이 라이터 광 엄청나 하이 라이터 효과 확실히 하 생각 이마 잘못 바르 빔 나 짐승 용량 쓰 제가 피부 밝 쿠 톤 베이스 색 좀 어둡 느낌 날 때 있 피부 밝 더 잘 어울리 같 눈 앞머리 코 이마 광대 입술 산 사용,
4696,매트 래디언스 베이크드 파우더 하이라이터,밍키오키,5,가격 뽕 뽑 바르 번쩍이 고급 정말 광 뿜 뿜 하 느낌 섀도 그렇지만 하이 라이터 입자 정말 곱 부드럽 거칠 칠 하이 라이터 시간 공 들이 마시 사,
4697,매트 래디언스 베이크드 파우더 하이라이터,Ssayyy,5,완전 애 하이 라이터 입자 작 아끼 쓰 잇,
4698,매트 래디언스 베이크드 파우더 하이라이터,B.b,5,입자 진짜 곱 가늘 모공 요철 부각 전혀 없 콩 찍 때 강조 타입 자연 효과 피부 되 윤기 나보이 고급 보이 있 제품 처음 하이 라이터 돈 사 쓰 바로 고개 끄덕이 하 돈 값 제품,
4699,매트 래디언스 베이크드 파우더 하이라이터,루피지롱,5,이건 진짜 레전드 진짜 친구 쓰 다 따르 살 하 비싸 안 진짜 과 푹 꺼지 이마 살리 아이 정말 혁명,
4700,샘물 스마일 베베 블러셔,글로리#doMHSf,5,더 샘 블러 시 맛집 색감 너무 예쁘 잘 뽑,
4701,샘물 스마일 베베 블러셔,펄젤,5,예전 블러 시 모르 안 어울리 색 바르 안 어울리 블러 시 치 안 보 우연히 지인 블러 시 보 희망 보 더 샘 블러 시 섀도우 쓰 좋 활용 부분 많 발 색도 좋 속력 추천,
4702,샘물 스마일 베베 블러셔,준준0624,5,망고 피치 색상 딱 예 성비 좋 가루 날림 뭉치 현상 없 내츄럴 혈색 주기 좋,
4703,샘물 스마일 베베 블러셔,geni0830,5,망고 피치 컬러 추천 드리 가루 날림 없 피치 컬러 데일리 블러 시 너무 괜찮,
4704,샘물 스마일 베베 블러셔,PADO,3,망고 피치 예쁘 물들 올라가 좋 내장 퍼프 포 실 포 실 기분 좋 딱 쓰 이쁘 색깔 쿠 톤 동동 뜨 잘 활용,
4705,샘물 스마일 베베 블러셔,슬픔공주,4,발 색 넘 쨍 바르 별로 안 좋아하 넘 잘 어울리,
4706,샘물 스마일 베베 블러셔,쏘쏘뷰,5,포인트 주기 좋 가루 날림 좀 있 색 넘 이쁘 데일리 사용 좋,
4707,샘물 스마일 베베 블러셔,버블몬,5,넘 좋아하 뺨 만들 색상 흰 살짝 있 동동 뜨 모공 커버 정도 되 단점 케이스 통통 가루 날림 있,
4708,샘물 스마일 베베 블러셔,글로로로로로로,5,망고 피치 색 너무 예쁘 뺨 혈색 복숭아 만들 가격 가성 비도 좋 가루 날림 좀 있 발 색도 잘 되 유지 잘 되 만족,
4709,샘물 스마일 베베 블러셔,훗후후훗,4,보통 제품 사면 다 보이 정도 쓰 구매 오래 되 여전히 잘 쓰 있 발 색도 맑 올라오 쓰기 좋 색상 성비 좋,
4710,샘물 스마일 베베 블러셔,꼬마곰돌,5,성비 좋 색상 잘 나오 데일리 메이크업 때 힘 주 메이크업 때 너무 이쁘 나오,
4711,샘물 스마일 베베 블러셔,글로리체고,5,성비 좋 발 색 좋 속력 나쁘지 않아 과즙 메이크업 완성 블러 시 추천 합 당,
4712,샘물 스마일 베베 블러셔,솜뭉탱이,5,더 샘 블러 시 라인 색깔 다 쓰 가격 착하 부담 없이 사용 좋 퍼프 내장 되 있 편리 색상 잘 올라오,
4713,샘물 스마일 베베 블러셔,dkdkdk@,5,망고 피치 색상 추천 색 쓰 정말 만족 잘 사용 유명한 이유 있,
4714,샘물 스마일 베베 블러셔,oiomood,5,가격 너무 착하 발 색도 잘 되 모공 블러 효과 좋아서 아직 잘 사용,
4715,샘물 스마일 베베 블러셔,글로리#bDylwN,5,발 색 력 완전 짱 짱 블러 시 초보 조금 어렵,
4716,샘물 스마일 베베 블러셔,가갸거교구규,3,라이트 비비드 진단 받 여 쿠 잘 어울리 망고 피치 쓰 발 색 강하 조절 잘 평소 서 크림 바르 화장 되 연하 하 좀 채도 높 튀 색 가제 기준 조금 발라 블러 시 바르 느낌 특히 여름 덥 하 친구 블러 시 바른 걸 덥 빨개지 물어보 덥 보이 색 같 불타 고구마 되,
4717,샘물 스마일 베베 블러셔,밍키오키,5,가격 너무 착하 뽀얗 발 색 일품 바르 소녀 칭찬 많이 받 블러 시 망고 피치 너무 나이 비하 어리 보이 넣 마스크 벗 블러 시 시대 다시 돌아오 바르 역시,
4718,샘물 스마일 베베 블러셔,구름소다,4,망고 피치 색상 한때 블러 시 정말 볼 표현 흰 끼 많이 돌 너무 예쁘 피부 밝 잘 맞 같,
4719,샘물 스마일 베베 블러셔,jmmr,3,망고 피치 되 예쁘 살 블러 시 구매 기준 주황 기도 너무 많이 돌고 채도 살짝 높 손은 잘 알 가루 날림 심하 느낌,
4720,샘물 스마일 베베 블러셔,나는토끼야,3,평소 손 자주 가지 얼굴색 개인 주황 빛 나서 하지만 형광등 키 얼굴 밝히 평소 사용 블러 시 질리 주황 메이크업 하 때 가끔 손 가 아이 입 니다 색상,
4721,샘물 스마일 베베 블러셔,rrr1,5,망고 피치 되 안 들 퍼프 톡톡 발라 주기 하 뽀 컬러 너무 예쁘 핑크 블러 시 사용 겉 살짝 바르 컬러 조합 너무 예쁘 유지력 오래 가 같,
4722,샘물 스마일 베베 블러셔,다다다비,5,요물 순위 있 알 호수 기억 안 나 딸기우유 색 너무 이쁘,
4723,샘물 스마일 베베 블러셔,ㅇㅅㅎa,5,망고 피치 정말 사랑 컬러 예 가격 뭉치 부드럽 발리 수채화 여 리 여 발 색 막 발라 색 하 올라오 초보자 쓰 좋 같 특히 망고 피치 특유 여 리 여 리 색감 정말 쓰 알 추천,
4724,샘물 스마일 베베 블러셔,바비쏭,4,가루 날림 있 퍼지 느낌 이쁘 여 리 여 발 색 쿠 톤 컬러 발라 살짝 있 발 색 아주 쿠 하 컬러 중화 때 망고 피치 컬러 펴 느낌 발 색 음 더 샘 세일 마니 성비 좋 가격 사서 쓰 부담 좋 같,
4725,샘물 스마일 베베 블러셔,소중샤,5,망고 피치 망고 피치 보 중앙 한가득 발라 안 부담 색상 이다 과 사랑 색상 제품 블러 시 맛 알 과언 정도 사용 그런데 오랜만 들어오 색 리 뉴 얼 가 그렇 좀 아쉽 거의 사용 때 우수수 다 분해 그래서 어쩌 없이 구매 되 바르 때 최고 이쁘 블러 시 추천 같 소문 이유 요즘 분홍 보라 한 색조 사용 망고 피치 계속 생각나 색상 피부 맑 보이 하 매력 있 이참 다시 구매,
4726,샘물 스마일 베베 블러셔,혠냐,5,망고 피치 컬러 진짜 인생 블러 시 색상 너무 예쁘 표현 예쁘 잘 되 완벽 자주 자주 손 가요,
4727,샘물 스마일 베베 블러셔,무쌍인간,5,망고 피치 진짜 예쁘 더 샘 블러 시 망고 피치 진짜 많이 쓰 블러 시 발 색 너무 예뻐서 한때 쓰,
4728,샘물 스마일 베베 블러셔,됴딘,5,망고 피치 컬러 그렇 게 베스트 알 10년 전 일본 잡지 나오 발그레 살 살 아오이 유우 느낌 볼 따 내 날 꺼내 쓰 블러 시 컬러 참 예쁘 발 색 꽤 좋 퍽퍽 올리 세번 터치 거울 세번 터치 얼굴 보 얼굴 올라가 보아주 바르 그래도 컬러 발 색 너무 좋 가성 비도 최고 양도 왕 많 쓰 중 가루 버 다이,
4729,샘물 스마일 베베 블러셔,진짜솔직히,5,망고 피치 가루 많이 날리 많이 쌓 느낌 약간 들 그렇 땅 밖 없 최고 예쁘 색상 리 뉴 얼 되 색상 또 변하 슬프,
4730,샘물 스마일 베베 블러셔,코코하z,5,망고 피치 너무 사랑 컬러 코랄 오렌지 기운 살짝 더하 데일리 잘 사용 있 주변 추천 때 다 이쁘 구매,
4731,샘물 스마일 베베 블러셔,글로리#8PRkS4,5,색 너무 이쁘 트러블 안 완전 만족,
4732,샘물 스마일 베베 블러셔,sole_,5,색감 일단 독보 날림 없이 부드럽 발립 니다,
4733,샘물 스마일 베베 블러셔,시누뷰티,5,망고 피치 뽀얗 오렌지 한 컬러 손 자주 가요,
4734,샘물 스마일 베베 블러셔,로티890,3,망고 피치 사용 흠 색상 예쁘 그렇 대체 색상 인가 잘 모르 요즘 색조 롬 앤 그렇 잘 뽑 가루 날림 형 물러서 가루 날림 매우 심하 말 파우더 처리 안 때 퍼프 올리 매우 떡 진단 말,
4735,샘물 스마일 베베 블러셔,발챙,5,망고 피치 색상 너무 예쁘 라이트 완전 뽀 뽀 올라오 근데 조절 잘 하 보이 많이 올리 생각 불타 고구마 되,
4736,샘물 스마일 베베 블러셔,가지가지당근,3,한창 망고 피치 때 사 색감 진짜 예쁘 피치 하 여 쿠 피치 쓰 때 쓰 근데 피치 블러 시 제일 예쁘 모르 성비 좋 하 요즘 안 넘 블러 시 질 좋 나오,
4737,샘물 스마일 베베 블러셔,할루구구,4,가격 부담 컬러 감 좋,
4738,샘물 스마일 베베 블러셔,또치이모,5,예전 상품 망고 피치 리 뉴 얼 피치 블러 시 레전드 진짜 피치 블러 시 하 무조건 흰 끼 여 리 여 가지,
4739,샘물 스마일 베베 블러셔,유진달래,5,망고 피치 색깔 굉장히 예쁘 라이트 가장 찰떡 일 색깔 봄 사용 하 같,
4740,샘물 스마일 베베 블러셔,lazy_cosme,3,망고 피치 아오이 유우 블러 시 색감 버전 찾 구매 제품 정말 휘뚜루마뚜루 메이크업 사용 좋 가격 추천 다만 살짝 아쉽 지성 기준 서 크림 바르 파 올리 뒤 바르 때 약간 뭉치 느끼 때,
4741,샘물 스마일 베베 블러셔,주작써리,5,망고 피치 진짜 몇 번을 덧 발라 뭉치 없 얼굴 찰떡 블러 쉬 거의 망고 피치 쓰,
4742,샘물 스마일 베베 블러셔,vegetables,5,망고 피치 쿠 톤 너무 예쁘 진짜 고운 입자 최고,
4743,샘물 스마일 베베 블러셔,팔리,3,망고 피치 떠나 느낌 내 때 굉장히 컬러 가격 할인 자주 진입 장벽 낮 은애 임 피치 컬러 잘 어울리 추천,
4744,샘물 스마일 베베 블러셔,취미가화장품에돈쓰기,4,망고 피치 너무 예쁘 당장 극 쿠 톤 안 어울리 얼굴 뜨 색 넘 예뻐서 지 밖 없 꼬옥 지르 주세 오,
4745,샘물 스마일 베베 블러셔,겨울밤동화,4,망고 피치 리 뉴 얼 전 돌리 뽀얗 생기 있 복숭아 컬러 색 바뀌,
4746,샘물 스마일 베베 블러셔,또치킴,5,너무 찰떡 약간 가루 날림 있 정도 눈감 정도 색감 진짜 그리고 더 샘 성비 말 모 말 모 진짜 아직 안 쓰 꼭 쓰 진짜 여 리 여 빛 발휘 블러 시 쿠 톤 친구 안 맞 받 쓰 등극,
4747,샘물 스마일 베베 블러셔,ㅇㄴㅁㅂ,4,우선 더 샘 가성 비 금액 넘 좋 색도 색 더 나오 좋,
4748,샘물 스마일 베베 블러셔,야발라바히야아,5,더 샘 블러 시 항상 성비 좋아서 고등학생 때 많이 쓰 지금 리 뉴 얼 디자인 더 색 더 잘 빠지 좋,
4749,샘물 스마일 베베 블러셔,글로링링,4,색상 예뻐서 잘 사용 블러 시,
4750,고급 파우더 브러시 (대),글리토리,5,파우더 용 사용 있 모도 부드럽 좋아서 베이스 벗겨지 없이 이용,
4751,고급 파우더 브러시 (대),도댕2,5,가격 대도 이 사용 해보면 이렇 부드럽 하 되 정도 너무 좋 모 너무 부드럽 잘 퍼지 사고 세척 잘 다시 사용 있 장점 있 혹시 다시 구매 하 부담 되 가격 너무 좋,
4752,고급 파우더 브러시 (대),귀쨔나,5,투명 파우더 올리 때 블러 기능 있 팩트 올리 때 좋,
4753,고급 파우더 브러시 (대),풍문으로들었소,4,성비 나쁘 괜찮 크기 커서 보 면적 두드리 편하,
4754,고급 파우더 브러시 (대),이즈위,5,파우더 성비 끝판 왕이 엄청 균일 잘,
4755,고급 파우더 브러시 (대),강정11,5,모 부드럽 따갑 좋 가루 파우더 쓰 때 딱,
4756,고급 파우더 브러시 (대),유진달래,4,파우더 발라 주기 좋 되 부드럽 가볍 재질,
4757,고급 파우더 브러시 (대),유딘인,5,부드럽 자극 없 크기 잘 쓰 있 가격 좋 안 쓰 이유 없 같 파우더 거의 전부 다이소 쓰 다 좋,
4758,고급 파우더 브러시 (대),앙꼬~.~,5,파우더 처리 때 쓰 있 모 부들부들 하 느낌 넘 좋 최고,
4759,고급 파우더 브러시 (대),베이비유진,5,쓰 하 쓰 부드럽 블러 시 좋 하 좋아서 잘 쓰 있 막 쓰기 좋,
4760,고급 파우더 브러시 (대),aa14,5,모 부들부들 파우더 블러 시 이것저것 막 바르 좋 아프 얼굴 털 때 사용 앞머리 자르 얼굴 붙 머리카락 털 편하,
4761,고급 파우더 브러시 (대),토마토스트,5,가격 대비 완벽 제품 빠지 없 따갑 없 부드럽 다이소 진짜 퍼프 맛집,
4762,고급 파우더 브러시 (대),Eden012,5,파우더 때 사용 고르 잘 펴 발립 니다 가루 뭉치 없 바르 되 모 부드럽 얼굴 두드리 문지르 자극 별로 없 안 망가지 제가 거의 쓰 잇 같 망가 지질 정말 다만 가운데 모 흰색 이다 보니 베이지색 파우더 쓰 색깔 티 좀 나서 더럽 보이 자주 자주 빨 하,
4763,고급 파우더 브러시 (대),글로리#fSkRVN,5,턱 정말 좋 따갑 없이 모 부드럽 성비 제품,
4764,고급 파우더 브러시 (대),캔디크러쉬,5,진짜 되 좋아서 잘 쓰 있 용 파우더 처리 때 쓰 용 이렇 쓰 있 진짜 겁나 좋,
4765,고급 파우더 브러시 (대),이엥030,5,잘 올라가 하 베이스 잘 안 밀리 안 들뜨 애용 있 원래 블러 시 용도 사용 하 지금 파우더 용도 사용 있 확실히 블러 시 용도 파우더 용도 쓰 더 같,
4766,고급 파우더 브러시 (대),에나세브,3,생각 괜찮 근데 가끔 하 따갑 가격 비하 쏘 쏘,
4767,고급 파우더 브러시 (대),최찐,5,좋 진짜 애용 있 가격 대비 솔 부드럽 파우더 때 사용 또 친구 싸 가격 너무 좋 쓰 친구 많 한번쯤 쓰 좋 같,
4768,고급 파우더 브러시 (대),고양있,5,고등학생 때 알 되 지금 잘 쓰 있 가격 질도 부들부들 자극 크기 크 달 파우더 바르 용도 사용 좋 하 때 괜찮아,
4769,고급 파우더 브러시 (대),버레디,3,파우더 추 예전 사서 자주 교체 낫 생각 한동안 사용 브랜드 제품 사용 확실히 다르 특히 파우더 잘못 올리 터치 진짜 차라리 하 좋아서 쓰,
4770,고급 파우더 브러시 (대),hayang2,5,털 잘 안 빠지 부들부들 좀 낡 또 사서 계속 쓸,
4771,고급 파우더 브러시 (대),글로리#qgNOzW,5,영 만원 성비 고 딩 때 돈 없 때 망가지 때 쓰,
4772,고급 파우더 브러시 (대),알뜰살뜰그녀,4,피카소 같 안 쓰 모르 시중 팔 올리브 영 오히려 더 갸 꿀 주로 파우더 처리 때 쓰 털 날림 없 부드럽 제품 쓰 같,
4773,고급 파우더 브러시 (대),깡총총깡총,5,가격 간격 한번 바꾸 아주 부드럽 비싸 비하 살짝 거칠 딩 때 파우더 브러시 쓰 빠지 변형도 없 막 쓰기 좋아서 너무너무 만족 다만 나중 천원 오르 살,
4774,고급 파우더 브러시 (대),채3이에요,5,파우더 브러시 쓰 브러시 모 잘 빠지 가격 비하 좋 같 사람 많이 쓰 많이 쓰 이유 있 같 가격 하 없 앞으로 잘 쓰 같,
4775,고급 파우더 브러시 (대),요나리,4,모 조금 거칠 성비 생각 그냥 묻 따 사용 있 제품 거칠 상대 파우더 제품 잘 긁 혀 따라오 발 색 잘 되,
4776,고급 파우더 브러시 (대),pho3936,4,성비 갑 삼천 사 급하 구입 부드럽 너무 좋,
4777,고급 파우더 브러시 (대),yawnzzn,4,좋 초반 쓰 때 진짜 토끼 꼬리 보드랍 세척 하 모 모도 가닥 빠지 그래도 가격 생각 나쁘,
4778,고급 파우더 브러시 (대),배도링,5,가격 대비 너무 좋 부드럽 잘 발리 구성 좋,
4779,고급 파우더 브러시 (대),랄룰라라,5,성비 정말 좋 우연히 구경 구매 되 보 터치 잘 쓰 있 털 안 빠지 매일 사용 있 성비 보 터치 크 사이즈 브러시 찾 사람 추천 해,
4780,고급 파우더 브러시 (대),hyOn,5,브러시 돌고 돌 예 얼굴 전체 파우더 처리 넘 좋 모질 보드랍 균일 파우더,
4781,고급 파우더 브러시 (대),빵꾸똥꾸리,5,진짜 다이소 잊 학교 다니 때 안 쓰 사람 없 싸 쓰 블러 시 파우더 쓰 커버 없 게 아쉽 그래도 발 색 잘 나오 빨 쓰 괜찮 추천,
4782,고급 파우더 브러시 (대),공기청정우,4,브러시 모 빼곡 부드럽 블러 시 때 자주 사용 있 성비 갑 제품 브러시 모 생각 잘 빠지 얼굴 붙 때 있 빼 다,
4783,고급 파우더 브러시 (대),warm.light,5,다이소 화장품 핫 이전 꾸준히 구매 아이템 모 이렇 부드럽 없 보통 때 주로 사용 빠지 현상 없 사실 빠지 가격 구매 부담 없 같,
4784,고급 파우더 브러시 (대),acca,3,가격 엄청나 싸 부드럽 하지만 일단 크기 너무 커서 활용도 떨어지 그렇 용도 쓰 참 사놓 안 쓰,
4785,고급 파우더 브러시 (대),김치만두드,4,모 부드럽 너무 좋 하지만 또 아쉽 파우더 다루 때 발 색 그만큼 잘 안나 와서 바르 느낌 있,
4786,고급 파우더 브러시 (대),플라워가든,3,파우더 브러시 무조건 하 사용 쏘 쏘이 조절 잘 안 컨트롤 링 어렵 모도 굵 베이 크 다 긁 혀,
4787,고급 파우더 브러시 (대),꿀동동,3,좋 말 많이 들 기대 덜 모 좀 거칠 따갑,
4788,고급 파우더 브러시 (대),포아렘,5,쓰 안 망가지 잘 쓰 블러 시 파우더 곳 쓰기 좋 다이소 제일 부드럽 생각 주변 안 쓰 사람 못 보 코 덕이 무조건 있 하,
4789,고급 파우더 브러시 (대),뚜로닝,5,산지 넘 같 아직 짱 짱 잘 쓰 브러시 어떻 가격 정말 조 커서 하 때 빠르 하 있 힘들,
4790,고급 파우더 브러시 (대),횽디이이이,5,이건 파우더 처리 때 때 너무 좋 가격 말 절로 나 더,
4791,고급 파우더 브러시 (대),이후햔제르칰,5,성비 측면 최고 자주 빨 귀찮 때 그냥 사놓 좋,
4792,고급 파우더 브러시 (대),Bin츠,5,파우더 잘 쓰 정도 질도 부드럽 가루 날림 적 너무 좋 쉽 망가지 사용 더럽 때 사용,
4793,고급 파우더 브러시 (대),우리가,5,일단 가격 싸 몰 보통 따갑 느낌 모 있 좋 구매 의사 없 급하 바로 사서 쓰 있 게 장점,
4794,고급 파우더 브러시 (대),불도저라잌,5,성비 갑 질도 부드럽 가볍 다이소 꼭 사 물품,
4795,고급 파우더 브러시 (대),곰영곰영,5,가격 모질 제품력 모두 갖추 다이소 진짜 이만 한 요물 없 같 쓰 하 가격 착하 부담 없 파우더 블러 시 멀티 쓰 좋 여러모로 너무 좋,
4796,고급 파우더 브러시 (대),윤이크_,5,가격 대비 진짜 괜찮 모 부드럽 막 쓰기 좋 느낌 입 파우더 안 쓰 쓰 파우더 쓰 이 더 좋 같,
4797,고급 파우더 브러시 (대),아넴,5,가격 너무 괜찮 파우더 잘 쓰 굿,
4798,고급 파우더 브러시 (대),라울v,5,전 살 가 실수 사 얼굴 따갑 그래서 기대 없 지금 안산 후회 정말 부들부들 따갑 크기 파우더 하 때 너무 편하 사 브랜드 가격 살수 있 놀랍 성비 추천,
4799,고급 파우더 브러시 (대),글로리#fjqA1P,5,다이소 브러시 놀랍 다이소 비하 가격 속 하 사 쓰 구매 해보 동생 소개 사 하 정말 추천 꼭 매하,
4800,아이래쉬 컬러,시미끝원,5,이유 있 일본 가 사 만족 시세이도 정착 1년 동안 쓰 중인 장난 느낌 안나,
4801,아이래쉬 컬러,말리지말랑카우,5,10년 정도 쓰 제품 쓰 이 제일 좋아서 결국 돌아오 앞으로 계속 함께 같 추천 추천 추천,
4802,아이래쉬 컬러,가나밀크,5,거의 쓰 같 처음 사서 쓰 잘 같 최근 같 새로 살 너무 손 힘 많이 안주 잘근잘근 하 컬 바짝 올라가 역시 명불허전,
4803,아이래쉬 컬러,밍사원,4,사용 이 알 좋아서 눈썹 안 올라가 알 아니 그냥 눈썹 직 모 눈매 아래 떨어지 느낌 어쩌 없 그리고 사서 쓰 이 제일 나 사 일단 눈 막 튀어나오 스타일 대체로 잘 맞 쓰 쓰 수록 고무 파킹 집 혀 찢어지 교체 팔 쉽 바꾸 있 일단 많 사람 쓰 사실 편리 추천,
4804,아이래쉬 컬러,붕붕박,4,쌍 잘 쓰 있 곡률 눈 딱 맞 제일 안정 잘 느낌 구매 고무 교체 쓰 있,
4805,아이래쉬 컬러,탬버린에멍든싱싱미역,5,쓰 때 마스카라 전후 수정 편하 필요 때 쓰 왼손잡이 불편 없이 잘 쓰 있 성능 아주 극 효과 없 사용 때 편하 성능 충실 생각 구매 의사 할인 이벤트 살 의사 있 지금 쓰 있 제품 매우 다시 살 시간 걸리 같,
4806,아이래쉬 컬러,뽀송송뽀송송,5,화장 시작 나이 사용 쓰 사 제품 손 안 익 오래 사용 고무 고무 따로 바꾸 사용 되 좋,
4807,아이래쉬 컬러,글로리#fgrg5j,5,처음 사용 쌍 잘 올라가,
4808,아이래쉬 컬러,마싯는건정말,5,비싸 일단 쓰 좋 쓰 결국 때 구매 돌아오 속력 안 좋 필요 그냥 드라이 라이터 달구 되,
4809,아이래쉬 컬러,딸기자몽,5,쓰 제일 보편 쓰 있 제품 같 하도 유사 제품 많 그래서 그런지 사용 편하 하 그리고 지지 예쁘 올라가 마음 들,
4810,아이래쉬 컬러,맵찌돈찌,5,시세이도 제품 너무 동안 꾸준히 사용 같 눈썹 올리 때 힘 덜 들어가 눈썹 바짝 잘 올라가 너무 좋 딱히 단점 모르,
4811,아이래쉬 컬러,djnkdkn,5,제일 좋 사 게 제일 잘 올라가 속력 좋 같 구매 기억 도안 나 진짜 최고,
4812,아이래쉬 컬러,반하디,5,사용 오래 3년 인가 쓰 같 정말 속 실리콘 벌써 교체 모르 제가 워낙 후딱 화장 눈 앞머리 부분 잘 중간 컬링 끝 컬링 너무너무 잘 그리고 진짜 구매 엄청 오래 쓰 가격 값 제품 생각,
4813,아이래쉬 컬러,내타입은박재범,5,사용 날 리뷰 작성 처음 눈두덩이 지방 많 눈 툭 튀 가로 길 쌍 눈 무섭 번거롭 안 쓰 다시 쓰 시세이도 구매 하 아니 다르 얼마나 다르 의심 짧 짧 속눈썹 딱 하 바짝 올라가 속눈썹 보 홀리 진짜 잘 올라가 심지어 빼먹 속눈썹 거의 없이 다 같이 잘 올라가,
4814,아이래쉬 컬러,뿡삉,5,고무 바꾸 평생 쓰 눈 곡률 딱 맞 좋 제대로 속력 좋,
4815,아이래쉬 컬러,아름답지연,5,시세이도 말 좋 많이 들 생각 비싸 이번 처음 사 괜히 굴곡 눈 꽤 잘 맞 속눈썹 자연 예쁘 올라가 근데 좀 쓰 끝 부분 피부 닿 까맣 묻어나,
4816,아이래쉬 컬러,나는너를마카롱해,4,오래 쓰 시작 끝 부분 까맣 묻 나오 아무리 닦 닦이 못 쓰 생기 늘 사용 전후 닦 쓰 왜 녹 생기 모르 자체 야 쌍 가볍 좋,
4817,아이래쉬 컬러,카푸치노폼폼,5,처음 쓰 때 사서 여 훌쩍 넘 쓰 중간 라 및 제품 사용 구성 좋 눈매 이만 한 게 없 결국 시세이도 다시 구입 쓰 약간 눈매 길 살짝 크 제가 쓰 앞뒤 잘 누르 때 스프링 탄력 너무 강하 약하 굴곡 개인 잘 맞 크 앞으로 오래 잘 쓰 겉,
4818,아이래쉬 컬러,잉코,5,이건 혁명 진짜 없 앙 넘 쓰 있 다루 만족 안 계 석 돌고 돌고 돌 쓰 중 초보자 손쉽 쓰 잇 좋 아이템 절대 못 잃,
4819,아이래쉬 컬러,roonamoon,4,가격 높 생각 들 근데 아프 아프 효과 없 쓰 가격 좀 낮 좋 같 별 빼 대체 만족,
4820,아이래쉬 컬러,도딩,5,역시 시세이도 예 카이 어쩌 오래 쓰 속눈썹 찍히 빠지 하 속눈썹 금방 치 이건 바짝 고정 잘 되 좋,
4821,아이래쉬 컬러,왕눈눈,5,시세이도 가장 좋 속 생각 사 엄청 짱 짱 속눈썹 올라가 유지 길 되 아주 만족 제품,
4822,아이래쉬 컬러,뮴먐,5,시세이도 시세이도 말 왕 짱 짱 올라가 인형 속눈썹 만들 살짝 잘 올라가 좋 이유 있,
4823,아이래쉬 컬러,훼헤,5,진짜 조음 깔 게 없 말 정말 맞 눈 딱 맞 곡률 이어 씀 개 꿀 딱 이용,
4824,아이래쉬 컬러,joydeedee,5,대학생 때 구입 사용 있 사용 보 꺾이 눈 크기 안 맞 삐뚤어지 한국인 눈 잘 맞 나오 진짜 잘 맞 아직 없,
4825,아이래쉬 컬러,몰랑이주인,4,속 쌍 속눈썹 짧 속눈썹 거의 안 하 거의 언더 하 그렇 가끔 기분 내 때 위 아래 다 하 많 다 쓰 잘 올라가 각도 잘 맞 없 이건 동양인 눈 잘 맞 같 친구 쓰 잘 맞 갈아타 하 물론 잘 되,
